referrer,views_total,views_unique
ethyca.github.io,29,11
github.com,21,13
Google,13,8
ethyca.com,5,3
t.corp.amazon.com,3,2
medium.ethyca.com,2,2
youtube.com,2,1
dev.to,1,1
