url_path,views_total,views_unique
/ethyca/fideslang,15,12
/ethyca/fideslang/tree/main/mkdocs,5,1
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,4,1
/ethyca/fideslang/tree/main/demo_resources,4,1
/ethyca/fideslang/tree/main/src/fideslang,4,1
/ethyca/fideslang/tree/main/tests,3,1
/ethyca/fideslang/tree/main/tests/data,3,1
/ethyca/fideslang/blob/main/demo_resources/demo_extended_taxonomy.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_organization.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_policy.yml,2,1
