time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-22 00:00:00+00:00,4,3,1.0,1.0
2022-10-23 00:00:00+00:00,3,3,,
2022-10-24 00:00:00+00:00,1,1,10.0,4.0
2022-10-25 00:00:00+00:00,4,4,,
2022-10-26 00:00:00+00:00,2,2,3.0,3.0
2022-10-27 00:00:00+00:00,2,2,,
2022-10-28 00:00:00+00:00,3,3,3.0,2.0
2022-10-29 00:00:00+00:00,2,2,34.0,2.0
2022-10-30 00:00:00+00:00,2,2,7.0,2.0
2022-10-31 00:00:00+00:00,2,2,17.0,6.0
2022-11-01 00:00:00+00:00,13,2,23.0,7.0
2022-11-02 00:00:00+00:00,1,1,5.0,3.0
2022-11-03 00:00:00+00:00,1,1,59.0,8.0
2022-11-04 00:00:00+00:00,2,2,2.0,2.0
