url_path,views_total,views_unique
/ethyca/fideslang,76,45
/ethyca/fideslang/tree/main/src,10,7
/ethyca/fideslang/tree/main/src/fideslang,10,7
/ethyca/fideslang/blob/main/data_files/data_categories.csv,7,3
/ethyca/fideslang/tree/main/data_files,7,2
/ethyca/fideslang/blob/main/src/fideslang/models.py,6,5
/ethyca/fideslang/discussions/33,5,3
/ethyca/fideslang/search,5,2
/ethyca/fideslang/discussions,3,2
/ethyca/fideslang/blob/b38395bf74636186e03e6dc67434b360b358aa7b/src/fideslang/default_taxonomy.py,2,2
