url_path,views_total,views_unique
/ethyca/fideslang,4,4
/ethyca/fideslang/blob/main/data_files/data_categories.csv,3,2
/ethyca/fideslang/tree/main/data_files,3,2
/ethyca/fideslang/blob/main/data_files/data_categories.json,3,1
/ethyca/fideslang/blob/main/data_files/data_categories.yml,3,1
/ethyca/fideslang/blob/main/data_files/data_uses.csv,3,1
/ethyca/fideslang/blob/main/demo_resources/demo_extended_taxonomy.yml,3,1
/ethyca/fideslang/blob/main/data_files/data_subjects.json,2,2
/ethyca/fideslang/blob/main/data_files/data_subjects.csv,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_organization.yml,2,1
