url_path,views_total,views_unique
/ethyca/fideslang,44,26
/ethyca/fideslang/tree/main/src/fideslang,10,2
/ethyca/fideslang/blob/main/data_files/data_categories.yml,10,1
/ethyca/fideslang/issues/104,7,3
/ethyca/fideslang/tree/main/src,5,3
/ethyca/fideslang/blob/main/data_files/data_categories.csv,4,2
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,4,2
/ethyca/fideslang/blob/main/src/fideslang/models.py,4,2
/ethyca/fideslang/blob/main/src/fideslang/manifests.py,4,1
/ethyca/fideslang/issues,2,2
