url_path,views_total,views_unique
/ethyca/fideslang,12,8
/ethyca/fideslang/blob/main/src/fideslang/models.py,8,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_categories.py,6,1
/ethyca/fideslang/tree/main/src,5,2
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_uses.py,5,1
/ethyca/fideslang/blob/main/pyproject.toml,4,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/utils.py,3,1
/ethyca/fideslang/tree/main/src/fideslang,3,1
/ethyca/fideslang/tree/main/data_files,2,1
/ethyca/fideslang/tree/main/src/fideslang/default_taxonomy,2,1
