url_path,views_total,views_unique
/ethyca/fideslang,66,40
/ethyca/fideslang/tree/main/src/fideslang,14,5
/ethyca/fideslang/tree/main/src,10,5
/ethyca/fideslang/pulls,10,3
/ethyca/fideslang/issues,8,4
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,7,3
/ethyca/fideslang/commit/0ded2042e41bfb729ac08bc9b3394a2518646ab4,7,3
/ethyca/fideslang/blob/16d694889395b94d7b7782ecd23e9bf1fe479a8f/src/fideslang/models.py,7,2
/ethyca/fideslang/issues/58,4,4
/ethyca/fideslang/tree/main/data_files,4,3
