url_path,views_total,views_unique
/ethyca/fideslang,41,28
/ethyca/fideslang/blob/main/src/fideslang/models.py,9,3
/ethyca/fideslang/blob/main/data_files/data_categories.yml,7,2
/ethyca/fideslang/tree/main/src/fideslang,5,3
/ethyca/fideslang/tree/main/src,5,2
/ethyca/fideslang/tree/main/data_files,4,3
/ethyca/fideslang/blob/main/data_files/data_categories.csv,4,2
/ethyca/fideslang/blob/main/data_files/data_categories.json,4,2
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,4,2
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,3,2
