url_path,views_total,views_unique
/ethyca/fideslang,7,4
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,3,1
/ethyca/fideslang/blob/main/demo_resources/demo_extended_taxonomy.yml,3,1
/ethyca/fideslang/blob/main/src/fideslang/utils.py,3,1
/ethyca/fideslang/blob/main/src/fideslang/default_fixtures.py,2,1
/ethyca/fideslang/blob/main/src/fideslang/parse.py,2,1
/ethyca/fideslang/blob/main/src/fideslang/validation.py,2,1
/ethyca/fideslang/tree/main/src,2,1
/ethyca/fideslang/blob/648ebb1eb8eed5fe833975ea14993a981cd745a9/mkdocs/docs/resources/policy.md,1,1
/ethyca/fideslang/blob/648ebb1eb8eed5fe833975ea14993a981cd745a9/src/fideslang/validation.py,1,1
