url_path,views_total,views_unique
/ethyca/fideslang,10,4
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_categories.py,4,2
/ethyca/fideslang/tree/main/src,3,2
/ethyca/fideslang/tree/main/src/fideslang,3,2
/ethyca/fideslang/blob/main/src/fideslang/gvl/gvl_data_use_mapping.json,2,1
/ethyca/fideslang/tree/main,2,1
/ethyca/fideslang/blob/main/src/fideslang/gvl/gvl_data_category_mapping.json,1,1
/ethyca/fideslang/blob/main/src/fideslang/models.py,1,1
/ethyca/fideslang/tree/main/data_files,1,1
/ethyca/fideslang/tree/main/scripts,1,1
