referrer,views_total,views_unique
github.com,22,12
ethyca.github.io,11,4
Google,9,8
medium.ethyca.com,3,3
ethyca.com,3,2
ethyca-site-development.vercel.app,2,1
ethyca.atlassian.net,1,1
pypi.org,1,1
