url_path,views_total,views_unique
/ethyca/fideslang,53,20
/ethyca/fideslang/blob/main/src/fideslang/models.py,17,4
/ethyca/fideslang/pull/101,15,2
/ethyca/fideslang/tree/main/data_files,13,5
/ethyca/fideslang/blob/main/mkdocs/docs/index.md,11,1
/ethyca/fideslang/tree/main/mkdocs/docs,11,1
/ethyca/fideslang/tree/main/src/fideslang,10,4
/ethyca/fideslang/tree/main/mkdocs,10,1
/ethyca/fideslang/blob/main/data_files/data_categories.csv,9,4
/ethyca/fideslang/blob/main/data_files/data_categories.yml,9,2
