url_path,views_total,views_unique
/ethyca/fideslang,16,13
/ethyca/fideslang/blob/main/demo_resources/demo_extended_taxonomy.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_organization.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_policy.yml,2,1
/ethyca/fideslang/tree/main,2,1
/ethyca/fideslang/tree/main/src,2,1
/ethyca/fideslang/blob/main/data_files/data_categories.csv,1,1
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,1,1
/ethyca/fideslang/blob/main/demo_resources/demo_system.yml,1,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/__init__.py,1,1
