url_path,views_total,views_unique
/ethyca/fideslang,8,5
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_subjects.py,5,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_categories.py,3,1
/ethyca/fideslang/tree/main/data_files,3,1
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_policy.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_system.yml,2,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_uses.py,2,1
/ethyca/fideslang/blob/main/data_files/data_categories.json,1,1
/ethyca/fideslang/blob/main/data_files/data_subjects.json,1,1
