time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-11 00:00:00+00:00,6576,8,,
2025-07-12 00:00:00+00:00,11,9,,
2025-07-13 00:00:00+00:00,44,33,,
2025-07-14 00:00:00+00:00,36,31,1.0,1.0
2025-07-15 00:00:00+00:00,29,25,,
2025-07-16 00:00:00+00:00,14242,14,1.0,1.0
2025-07-17 00:00:00+00:00,35,31,1.0,1.0
2025-07-18 00:00:00+00:00,5,5,,
2025-07-19 00:00:00+00:00,14,10,,
2025-07-20 00:00:00+00:00,8,7,,
2025-07-21 00:00:00+00:00,10,8,4.0,1.0
2025-07-22 00:00:00+00:00,5,5,2.0,2.0
2025-07-23 00:00:00+00:00,5,5,6.0,2.0
2025-07-24 00:00:00+00:00,3,3,1.0,1.0
