url_path,views_total,views_unique
/ethyca/fideslang,38,21
/ethyca/fideslang/blob/main/src/fideslang/models.py,7,4
/ethyca/fideslang/blob/main/data_files/data_categories.yml,6,1
/ethyca/fideslang/tree/main/src,5,2
/ethyca/fideslang/tree/main/src/fideslang,5,2
/ethyca/fideslang/tree/main/data_files,3,2
/ethyca/fideslang/blob/main/src/fideslang/validation.py,2,2
/ethyca/fideslang/blob/main/data_files/data_categories.csv,2,1
/ethyca/fideslang/blob/main/data_files/data_uses.csv,2,1
/ethyca/fideslang/issues/99,2,1
