time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-29 00:00:00+00:00,2,2,34.0,2.0
2022-10-30 00:00:00+00:00,2,2,7.0,2.0
2022-10-31 00:00:00+00:00,2,2,17.0,6.0
2022-11-01 00:00:00+00:00,13,2,23.0,7.0
2022-11-02 00:00:00+00:00,1,1,5.0,3.0
2022-11-03 00:00:00+00:00,1,1,59.0,8.0
2022-11-04 00:00:00+00:00,2,2,7.0,3.0
2022-11-05 00:00:00+00:00,2,2,15.0,3.0
2022-11-06 00:00:00+00:00,2,2,,
2022-11-07 00:00:00+00:00,2,2,6.0,3.0
2022-11-08 00:00:00+00:00,1,1,38.0,3.0
2022-11-09 00:00:00+00:00,9,9,43.0,6.0
2022-11-10 00:00:00+00:00,11,3,6.0,2.0
2022-11-11 00:00:00+00:00,2,2,10.0,3.0
