url_path,views_total,views_unique
/ethyca/fideslang,35,21
/ethyca/fideslang/blob/main/src/fideslang/models.py,7,4
/ethyca/fideslang/tree/main/src/fideslang,5,2
/ethyca/fideslang/blob/main/data_files/data_categories.yml,5,1
/ethyca/fideslang/tree/main/src,4,1
/ethyca/fideslang/blob/main/src/fideslang/validation.py,2,2
/ethyca/fideslang/issues/99,2,1
/ethyca/fideslang/blob/main/data_files/data_uses.json,1,1
/ethyca/fideslang/blob/main/LICENSE,1,1
/ethyca/fideslang/blob/main/src/fideslang/manifests.py,1,1
