url_path,views_total,views_unique
/ethyca/fideslang,11,6
/ethyca/fideslang/blob/main/src/fideslang/gvl/__init__.py,3,1
/ethyca/fideslang/blob/main/src/fideslang/gvl/gvl_data_use_mapping.json,2,1
/ethyca/fideslang/tree/main/src,2,1
/ethyca/fideslang/blob/main/data_files/data_uses.csv,1,1
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,1,1
/ethyca/fideslang/blob/main/demo_resources/demo_policy.yml,1,1
/ethyca/fideslang/blob/main/demo_resources/demo_system.yml,1,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_categories.py,1,1
/ethyca/fideslang/blob/main/src/fideslang/gvl/gvl_data_category_mapping.json,1,1
