url_path,views_total,views_unique
/ethyca/fideslang,15,5
/ethyca/fideslang/blob/main/src/fideslang/models.py,6,2
/ethyca/fideslang/pull/11,6,1
/ethyca/fideslang/pulls,4,1
/ethyca/fideslang/blob/main/data_files/data_categories.yml,2,1
/ethyca/fideslang/blob/main/tests/fideslang/test_manifests.py,2,1
/ethyca/fideslang/tree/main/scripts,2,1
/ethyca/fideslang/pull/11/commits/27a5e15cffb786c56c59afb3c700e67099e7fef9,1,1
/ethyca/fideslang/pull/11/commits/63b3816acae5f9476d47de2046101f96359ff639,1,1
/ethyca/fideslang/pull/11/files,1,1
