url_path,views_total,views_unique
/ethyca/fideslang,31,22
/ethyca/fideslang/blob/main/src/fideslang/models.py,8,2
/ethyca/fideslang/blob/main/data_files/data_categories.yml,6,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,4,2
/ethyca/fideslang/tree/main/src/fideslang,4,2
/ethyca/fideslang/pull/97,3,2
/ethyca/fideslang/tree/main/src,3,1
/ethyca/fideslang/tree/main/data_files,2,2
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,2,1
/ethyca/fideslang/blob/main/data_files/data_categories.csv,1,1
