referrer,views_total,views_unique
github.com,134,31
ethyca.github.io,34,12
Google,20,9
pypi.org,4,1
medium.ethyca.com,2,1
youtube.com,2,1
dev.to,1,1
mail.google.com,1,1
ethyca.com,1,1
