time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-25 00:00:00+00:00,2,2,7,5
2023-06-26 00:00:00+00:00,67,6,83,8
2023-06-27 00:00:00+00:00,172,8,55,7
2023-06-28 00:00:00+00:00,5,4,4,3
2023-06-29 00:00:00+00:00,39,6,21,12
2023-06-30 00:00:00+00:00,5,5,44,14
2023-07-01 00:00:00+00:00,2,2,4,3
2023-07-02 00:00:00+00:00,2,2,3,2
2023-07-03 00:00:00+00:00,4,4,27,8
2023-07-04 00:00:00+00:00,2,2,6,3
2023-07-05 00:00:00+00:00,3,2,3,3
2023-07-06 00:00:00+00:00,2,2,9,6
2023-07-07 00:00:00+00:00,1,1,9,5
2023-07-08 00:00:00+00:00,1,1,1,1
