url_path,views_total,views_unique
/ethyca/fideslang,45,28
/ethyca/fideslang/blob/main/data_files/data_categories.yml,10,3
/ethyca/fideslang/tree/main/src/fideslang,8,6
/ethyca/fideslang/blob/main/src/fideslang/models.py,7,5
/ethyca/fideslang/tree/main/src,7,5
/ethyca/fideslang/tree/main/data_files,7,4
/ethyca/fideslang/blob/main/data_files/data_categories.json,5,3
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,5,3
/ethyca/fideslang/blob/main/LICENSE,4,3
/ethyca/fideslang/blob/main/data_files/data_categories.csv,4,2
