time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-21 00:00:00+00:00,1,1,,
2023-01-22 00:00:00+00:00,3,2,1.0,1.0
2023-01-23 00:00:00+00:00,3,3,30.0,8.0
2023-01-24 00:00:00+00:00,153,22,19.0,7.0
2023-01-25 00:00:00+00:00,2,2,2.0,1.0
2023-01-26 00:00:00+00:00,3,3,3.0,2.0
2023-01-27 00:00:00+00:00,1,1,1.0,1.0
2023-01-28 00:00:00+00:00,3,3,,
2023-01-29 00:00:00+00:00,2,2,2.0,2.0
2023-01-30 00:00:00+00:00,4,4,7.0,4.0
2023-01-31 00:00:00+00:00,2,2,3.0,3.0
2023-02-01 00:00:00+00:00,1,1,42.0,4.0
2023-02-02 00:00:00+00:00,2,2,3.0,2.0
2023-02-03 00:00:00+00:00,1,1,10.0,3.0
