referrer,views_total,views_unique
github.com,35,11
ethyca.github.io,25,5
Google,21,8
ethyca.com,7,3
statics.teams.cdn.office.net,3,2
medium.ethyca.com,2,1
fb.workplace.com,2,1
l.workplace.com,1,1
