time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-10-31 00:00:00+00:00,3.0,2.0,2.0,1.0
2025-11-01 00:00:00+00:00,3.0,3.0,,
2025-11-02 00:00:00+00:00,,,1.0,1.0
2025-11-03 00:00:00+00:00,6.0,3.0,13.0,2.0
2025-11-04 00:00:00+00:00,7.0,6.0,,
2025-11-05 00:00:00+00:00,8.0,8.0,,
2025-11-06 00:00:00+00:00,7.0,6.0,,
2025-11-07 00:00:00+00:00,41.0,30.0,,
2025-11-08 00:00:00+00:00,6.0,4.0,,
2025-11-09 00:00:00+00:00,1.0,1.0,,
2025-11-10 00:00:00+00:00,1.0,1.0,1.0,1.0
2025-11-11 00:00:00+00:00,25.0,22.0,,
2025-11-13 00:00:00+00:00,6.0,6.0,,
