referrer,views_total,views_unique
github.com,143,32
ethyca.github.io,33,11
Google,20,9
pypi.org,4,1
ethyca.com,2,2
youtube.com,2,1
medium.ethyca.com,2,1
mail.google.com,1,1
dev.to,1,1
