url_path,views_total,views_unique
/ethyca/fideslang,58,32
/ethyca/fideslang/tree/main/data_files,22,5
/ethyca/fideslang/tree/main/src/fideslang,8,4
/ethyca/fideslang/search,8,2
/ethyca/fideslang/blob/a1dd092416f2799be9b4d817f209f86347d0910c/src/fideslang/models.py,8,1
/ethyca/fideslang/tree/main/demo_resources,7,2
/ethyca/fideslang/blob/b38395bf74636186e03e6dc67434b360b358aa7b/src/fideslang/parse.py,7,1
/ethyca/fideslang/tree/main/src,6,4
/ethyca/fideslang/tree/a1dd092416f2799be9b4d817f209f86347d0910c/src/fideslang,6,1
/ethyca/fideslang/issues,4,3
