time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-14 00:00:00+00:00,4,3,30.0,3.0
2024-06-15 00:00:00+00:00,31,1,31.0,1.0
2024-06-16 00:00:00+00:00,218,5,59.0,1.0
2024-06-17 00:00:00+00:00,147,6,60.0,2.0
2024-06-18 00:00:00+00:00,10,3,5.0,1.0
2024-06-19 00:00:00+00:00,10,2,,
2024-06-20 00:00:00+00:00,4,2,1.0,1.0
2024-06-23 00:00:00+00:00,38,2,,
2024-06-24 00:00:00+00:00,38,2,5.0,1.0
2024-06-25 00:00:00+00:00,11,7,84.0,6.0
2024-06-26 00:00:00+00:00,38,2,9.0,2.0
2024-06-27 00:00:00+00:00,4,3,3.0,2.0
