referrer,views_total,views_unique
pypi.org,106,1
Google,80,13
github.com,59,12
t.co,19,1
u-cursos.cl,11,5
ethyca.com,11,2
statics.teams.cdn.office.net,2,1
DuckDuckGo,1,1
