url_path,views_total,views_unique
/ethyca/fideslang,42,26
/ethyca/fideslang/tree/main/src/fideslang,10,2
/ethyca/fideslang/blob/main/data_files/data_categories.yml,9,1
/ethyca/fideslang/issues/104,8,3
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,6,2
/ethyca/fideslang/blob/main/src/fideslang/models.py,4,2
/ethyca/fideslang/tree/main/src,4,2
/ethyca/fideslang/blob/main/src/fideslang/manifests.py,4,1
/ethyca/fideslang/issues,3,3
/ethyca/fideslang/blob/main/data_files/data_categories.csv,3,2
