time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-12 00:00:00+00:00,,,2.0,1.0
2024-09-13 00:00:00+00:00,,,1.0,1.0
2024-09-14 00:00:00+00:00,3.0,3.0,,
2024-09-15 00:00:00+00:00,3.0,3.0,1.0,1.0
2024-09-16 00:00:00+00:00,3.0,3.0,,
2024-09-17 00:00:00+00:00,80.0,4.0,24.0,2.0
2024-09-18 00:00:00+00:00,55.0,13.0,19.0,4.0
2024-09-19 00:00:00+00:00,11.0,9.0,45.0,2.0
2024-09-20 00:00:00+00:00,39.0,3.0,10.0,3.0
2024-09-21 00:00:00+00:00,8.0,7.0,1.0,1.0
2024-09-23 00:00:00+00:00,14.0,13.0,5.0,2.0
2024-09-24 00:00:00+00:00,166.0,12.0,176.0,5.0
2024-09-25 00:00:00+00:00,6.0,5.0,9.0,3.0
