time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-29 00:00:00+00:00,2,2,2,2
2026-07-30 00:00:00+00:00,0,0,1,1
2026-07-31 00:00:00+00:00,13,3,2,2
2026-08-01 00:00:00+00:00,21,3,0,0
2026-08-02 00:00:00+00:00,14,4,0,0
2026-08-03 00:00:00+00:00,10,5,3,3
2026-08-04 00:00:00+00:00,9,9,1,1
2026-08-05 00:00:00+00:00,12,5,4,1
2026-08-06 00:00:00+00:00,1,1,2,1
2026-08-07 00:00:00+00:00,284,127,8,3
2026-08-08 00:00:00+00:00,18,12,0,0
2026-08-09 00:00:00+00:00,11,2,1,1
2026-08-10 00:00:00+00:00,2,1,1,1
2026-08-11 00:00:00+00:00,0,0,1,1
