referrer,views_total,views_unique
Google,79,8
github.com,37,10
ethyca.atlassian.net,3,1
sdxcloud.visualstudio.com,1,1
ethyca.com,1,1
medium.ethyca.com,1,1
DuckDuckGo,1,1
