url_path,views_total,views_unique
/ethyca/fideslang,39,24
/ethyca/fideslang/blob/main/data_files/data_categories.csv,4,1
/ethyca/fideslang/blob/main/data_files/data_subjects.csv,4,1
/ethyca/fideslang/pull/92,4,1
/ethyca/fideslang/tree/main/demo_resources,3,3
/ethyca/fideslang/tree/main/mkdocs,3,3
/ethyca/fideslang/tree/main/tests,3,2
/ethyca/fideslang/blob/main/data_files/data_qualifiers.csv,3,1
/ethyca/fideslang/blob/main/data_files/data_uses.csv,3,1
/ethyca/fideslang/blob/main/data_files/data_categories.json,2,2
