referrer,views_total,views_unique
ethyca.github.io,72,7
github.com,19,10
Google,16,8
diologix.com,4,1
ethyca.atlassian.net,3,1
ethyca.com,2,2
DuckDuckGo,1,1
euc-word-edit.officeapps.live.com,1,1
