url_path,views_total,views_unique
/ethyca/fideslang,58,36
/ethyca/fideslang/tree/main/data_files,10,5
/ethyca/fideslang/blob/main/data_files/data_categories.csv,8,3
/ethyca/fideslang/tree/main/tests,7,3
/ethyca/fideslang/tree/main/tests/data,7,3
/ethyca/fideslang/tree/main/src/fideslang,6,5
/ethyca/fideslang/blob/main/data_files/data_qualifiers.csv,6,3
/ethyca/fideslang/tree/main/src,5,4
/ethyca/fideslang/blob/main/data_files/data_categories.json,4,3
/ethyca/fideslang/blob/main/src/fideslang/models.py,4,3
