url_path,views_total,views_unique
/ethyca/fideslang,38,24
/ethyca/fideslang/blob/main/data_files/data_qualifiers.csv,4,2
/ethyca/fideslang/blob/main/data_files/data_categories.csv,4,1
/ethyca/fideslang/blob/main/data_files/data_subjects.csv,4,1
/ethyca/fideslang/pulls,3,2
/ethyca/fideslang/tree/main/data_files,3,2
/ethyca/fideslang/blob/main/data_files/data_uses.csv,3,1
/ethyca/fideslang/blob/main/data_files/data_categories.json,2,2
/ethyca/fideslang/blob/main/LICENSE,2,2
/ethyca/fideslang/blob/main/requirements.txt,2,2
