url_path,views_total,views_unique
/ethyca/fideslang,7,6
/ethyca/fideslang/tree/main/src,4,1
/ethyca/fideslang/tree/main/src/fideslang,3,1
/ethyca/fideslang/blob/main/data_files/data_categories.csv,2,1
/ethyca/fideslang/blob/main/data_files/data_subjects.csv,2,1
/ethyca/fideslang/tree/main,2,1
/ethyca/fideslang/tree/main/data_files,2,1
/ethyca/fideslang/tree/main/src/fideslang/default_taxonomy,2,1
/ethyca/fideslang/blob/main/data_files/data_uses.csv,1,1
/ethyca/fideslang/blob/main/data_files/data_uses.yml,1,1
