time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-08-12 00:00:00+00:00,0,0,0,0
2026-08-13 00:00:00+00:00,39,37,1,1
2026-08-14 00:00:00+00:00,10,10,14,3
2026-08-15 00:00:00+00:00,223,52,0,0
2026-08-16 00:00:00+00:00,1,1,0,0
2026-08-17 00:00:00+00:00,1,1,2,1
2026-08-18 00:00:00+00:00,128,86,36,3
2026-08-19 00:00:00+00:00,156,152,1,1
2026-08-20 00:00:00+00:00,180,177,0,0
2026-08-21 00:00:00+00:00,111,100,57,3
2026-08-22 00:00:00+00:00,6,6,0,0
2026-08-23 00:00:00+00:00,2,1,1,1
2026-08-24 00:00:00+00:00,73,72,1,1
2026-08-25 00:00:00+00:00,15,15,36,4
