time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-05 00:00:00+00:00,79.0,10.0,17,2
2022-06-06 00:00:00+00:00,23.0,6.0,109,8
2022-06-07 00:00:00+00:00,1.0,1.0,16,4
2022-06-08 00:00:00+00:00,1.0,1.0,34,3
2022-06-09 00:00:00+00:00,1.0,1.0,6,5
2022-06-10 00:00:00+00:00,8.0,3.0,116,9
2022-06-12 00:00:00+00:00,,,10,1
2022-06-13 00:00:00+00:00,1.0,1.0,10,6
2022-06-14 00:00:00+00:00,4.0,2.0,38,10
2022-06-15 00:00:00+00:00,1.0,1.0,22,7
2022-06-16 00:00:00+00:00,,,29,7
2022-06-17 00:00:00+00:00,3.0,1.0,12,6
2022-06-18 00:00:00+00:00,1.0,1.0,6,2
