url_path,views_total,views_unique
/ethyca/fideslang,8,7
/ethyca/fideslang/commit/40e7417a360cca73169ff23076cc149a8939d2a2,1,1
/ethyca/fideslang/commit/ae8810495e72c74a1e5f831700f5a255dc6399f0,1,1
/ethyca/fideslang/commits/main,1,1
/ethyca/fideslang/pull/14,1,1
/ethyca/fideslang/pull/15/commits/4f1b3f03276fec09b65af936125e5dc959b15c52,1,1
/ethyca/fideslang/pull/15/commits/5d27c906074ff0b8798ffb0193a295a743ec22ec,1,1
/ethyca/fideslang/pull/19/commits,1,1
/ethyca/fideslang/pull/23,1,1
/ethyca/fideslang/tree/HJ-20_save-data-categories-nested-fields,1,1
