time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-10 00:00:00+00:00,1,1,6,4
2022-09-11 00:00:00+00:00,1,1,1,1
2022-09-12 00:00:00+00:00,1,1,24,7
2022-09-13 00:00:00+00:00,1,1,21,5
2022-09-14 00:00:00+00:00,4,4,5,4
2022-09-15 00:00:00+00:00,3,2,19,6
2022-09-16 00:00:00+00:00,54,5,14,4
2022-09-17 00:00:00+00:00,2,2,13,2
2022-09-18 00:00:00+00:00,1,1,11,5
2022-09-19 00:00:00+00:00,14,3,23,11
2022-09-20 00:00:00+00:00,10,7,48,10
2022-09-21 00:00:00+00:00,3,3,12,3
2022-09-22 00:00:00+00:00,2,2,6,3
2022-09-23 00:00:00+00:00,2,2,22,6
