url_path,views_total,views_unique
/ethyca/fideslang,14,13
/ethyca/fideslang/blob/main/data_files/data_categories.csv,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_extended_taxonomy.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_organization.yml,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_policy.yml,2,1
/ethyca/fideslang/pull/27,2,1
/ethyca/fideslang/pulls,2,1
/ethyca/fideslang/tree/main,2,1
/ethyca/fideslang/tree/main/src,2,1
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,1,1
