url_path,views_total,views_unique
/ethyca/fideslang,8,7
/ethyca/fideslang/actions/runs/14478918569/job/40611269570,4,4
/ethyca/fideslang/pull/28,4,1
/ethyca/fideslang/pull/28/files,3,1
/ethyca/fideslang/tree/main/src,2,1
/ethyca/fideslang/tree/main/src/fideslang,2,1
/ethyca/fideslang/tree/main/src/fideslang/default_taxonomy,2,1
/ethyca/fideslang/blob/main/data_files/data_categories.csv,1,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_categories.py,1,1
/ethyca/fideslang/tree/main,1,1
