time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-02 00:00:00+00:00,10,9,1,1
2026-02-03 00:00:00+00:00,4,4,0,0
2026-02-04 00:00:00+00:00,0,0,1,1
2026-02-05 00:00:00+00:00,0,0,0,0
2026-02-06 00:00:00+00:00,1,1,0,0
2026-02-07 00:00:00+00:00,2,2,0,0
2026-02-08 00:00:00+00:00,0,0,1,1
2026-02-09 00:00:00+00:00,2,2,0,0
2026-02-10 00:00:00+00:00,0,0,27,2
2026-02-11 00:00:00+00:00,0,0,0,0
2026-02-12 00:00:00+00:00,6935,3,1,1
2026-02-13 00:00:00+00:00,365,1,0,0
2026-02-14 00:00:00+00:00,0,0,0,0
2026-02-15 00:00:00+00:00,1,1,0,0
