time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-10 00:00:00+00:00,3,2,5.0,2.0
2023-01-11 00:00:00+00:00,50,17,23.0,11.0
2023-01-12 00:00:00+00:00,124,28,6.0,4.0
2023-01-13 00:00:00+00:00,105,28,10.0,5.0
2023-01-14 00:00:00+00:00,99,26,8.0,4.0
2023-01-15 00:00:00+00:00,1,1,6.0,1.0
2023-01-16 00:00:00+00:00,9,4,41.0,6.0
2023-01-17 00:00:00+00:00,61,22,26.0,8.0
2023-01-18 00:00:00+00:00,1,1,11.0,5.0
2023-01-19 00:00:00+00:00,2,2,,
2023-01-20 00:00:00+00:00,1,1,6.0,3.0
2023-01-21 00:00:00+00:00,1,1,,
2023-01-22 00:00:00+00:00,3,2,1.0,1.0
2023-01-23 00:00:00+00:00,3,3,23.0,7.0
