time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-25 00:00:00+00:00,,,6.0,1.0
2024-08-26 00:00:00+00:00,88.0,4.0,1.0,1.0
2024-08-27 00:00:00+00:00,108.0,20.0,25.0,3.0
2024-08-28 00:00:00+00:00,52.0,7.0,71.0,5.0
2024-08-29 00:00:00+00:00,45.0,6.0,,
2024-08-30 00:00:00+00:00,3.0,1.0,,
2024-08-31 00:00:00+00:00,2.0,2.0,5.0,1.0
2024-09-03 00:00:00+00:00,,,21.0,2.0
2024-09-04 00:00:00+00:00,154.0,5.0,38.0,6.0
2024-09-05 00:00:00+00:00,,,1.0,1.0
2024-09-06 00:00:00+00:00,4.0,4.0,10.0,4.0
