url_path,views_total,views_unique
/ethyca/fideslang,70,47
/ethyca/fideslang/blob/main/data_categories.json,11,9
/ethyca/fideslang/blob/main/data_categories.yml,4,4
/ethyca/fideslang/discussions,4,2
/ethyca/fideslang/tree/ce6b852b6db32483a9aa13e3037fd44ee92e0dae/mkdocs,4,1
/ethyca/fideslang/blob/main/data_qualifiers.json,3,3
/ethyca/fideslang/blob/main/data_uses.yml,3,3
/ethyca/fideslang/issues,3,3
/ethyca/fideslang/blob/main/data_categories.csv,2,2
/ethyca/fideslang/blob/main/data_subjects.json,2,2
