url_path,views_total,views_unique
/ethyca/fideslang,29,21
/ethyca/fideslang/blob/main/data_files/data_categories.yml,7,2
/ethyca/fideslang/blob/main/src/fideslang/models.py,5,4
/ethyca/fideslang/tree/main/src/fideslang,5,3
/ethyca/fideslang/blob/main/data_files/data_categories.csv,4,2
/ethyca/fideslang/blob/main/data_files/data_categories.json,4,2
/ethyca/fideslang/tree/main/data_files,3,2
/ethyca/fideslang/tree/main/src,3,2
/ethyca/fideslang/blob/main/LICENSE,2,2
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,2,1
