time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-01 00:00:00+00:00,5,5,,
2025-08-02 00:00:00+00:00,4,4,1.0,1.0
2025-08-03 00:00:00+00:00,4,4,,
2025-08-04 00:00:00+00:00,5,5,,
2025-08-05 00:00:00+00:00,53,39,8.0,3.0
2025-08-06 00:00:00+00:00,29,22,7.0,2.0
2025-08-07 00:00:00+00:00,51,33,7.0,2.0
2025-08-08 00:00:00+00:00,28,23,4.0,1.0
2025-08-09 00:00:00+00:00,4,4,,
2025-08-10 00:00:00+00:00,59,38,1.0,1.0
2025-08-11 00:00:00+00:00,34,28,1.0,1.0
2025-08-12 00:00:00+00:00,5,5,1.0,1.0
2025-08-13 00:00:00+00:00,5,5,12.0,2.0
2025-08-14 00:00:00+00:00,2,2,3.0,2.0
