url_path,views_total,views_unique
/ethyca/fideslang,9,7
/ethyca/fideslang/tree/main/data_files,3,1
/ethyca/fideslang/tree/main/src,2,1
/ethyca/fideslang/tree/main/src/fideslang,2,1
/ethyca/fideslang/tree/main/src/fideslang/default_taxonomy,2,1
/ethyca/fideslang/blob/main/data_files/data_categories.csv,1,1
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_categories.py,1,1
/ethyca/fideslang/tree/main,1,1
/ethyca/fideslang/tree/main/demo_resources,1,1
/ethyca/fideslang/tree/main/.github,1,1
