url_path,views_total,views_unique
/ethyca/fideslang,4,3
/ethyca/fideslang/pulls,2,1
/ethyca/fideslang/commit/1847185af00dd201ae9ff47183cacfd1ba420a9d,1,1
/ethyca/fideslang/commit/2db72de4aa844a195ccb46d4d17daff66f61a346,1,1
/ethyca/fideslang/commit/2f2d2300a17e4c78e4509e422122acaad7e033f1,1,1
/ethyca/fideslang/commit/3a18406ffaeaa16dc3092497be6148e13c981012,1,1
/ethyca/fideslang/commit/648ebb1eb8eed5fe833975ea14993a981cd745a9,1,1
/ethyca/fideslang/pull/11,1,1
/ethyca/fideslang/pull/11/files,1,1
/ethyca/fideslang/pull/22,1,1
