url_path,views_total,views_unique
/ethyca/fideslang,36,26
/ethyca/fideslang/blob/main/src/fideslang/models.py,9,3
/ethyca/fideslang/blob/main/data_files/data_categories.yml,6,2
/ethyca/fideslang/tree/main/src/fideslang,5,3
/ethyca/fideslang/tree/main/src,5,2
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy.py,4,2
/ethyca/fideslang/blob/main/demo_resources/demo_dataset.yml,3,2
/ethyca/fideslang/pull/97,3,2
/ethyca/fideslang/tree/main/data_files,3,2
/ethyca/fideslang/blob/main/data_files/data_categories.csv,3,1
