url_path,views_total,views_unique
/ethyca/fideslang,58,45
/ethyca/fideslang/blob/main/data_categories.json,10,7
/ethyca/fideslang/tree/ce6b852b6db32483a9aa13e3037fd44ee92e0dae/mkdocs,4,1
/ethyca/fideslang/blob/main/data_categories.csv,3,3
/ethyca/fideslang/blob/main/data_categories.yml,3,3
/ethyca/fideslang/blob/main/data_uses.yml,3,3
/ethyca/fideslang/blob/main/data_qualifiers.json,3,2
/ethyca/fideslang/blob/main/data_subjects.json,3,1
/ethyca/fideslang/discussions/22,2,2
/ethyca/fideslang/tree/main/scripts,2,2
