url_path,views_total,views_unique
/ethyca/fideslang/blob/main/src/fideslang/models.py,11,2
/ethyca/fideslang,8,3
/ethyca/fideslang/tree/main/src,4,2
/ethyca/fideslang/tree/main/src/fideslang,4,2
/ethyca/fideslang/blob/main/src/fideslang/default_taxonomy/data_categories.py,3,1
/ethyca/fideslang/tree/main,3,1
/ethyca/fideslang/blob/ae8810495e72c74a1e5f831700f5a255dc6399f0/src/fideslang/default_taxonomy/data_categories.py,2,1
/ethyca/fideslang/blob/ae8810495e72c74a1e5f831700f5a255dc6399f0/src/fideslang/default_taxonomy/data_subjects.py,2,1
/ethyca/fideslang/blob/ae8810495e72c74a1e5f831700f5a255dc6399f0/src/fideslang/default_taxonomy/data_uses.py,2,1
/ethyca/fideslang/blob/ae8810495e72c74a1e5f831700f5a255dc6399f0/src/fideslang/default_taxonomy/__init__.py,2,1
