referrer,views_total,views_unique
github.com,728,43
Google,55,10
ethyca.atlassian.net,39,3
app.snowflake.com,3,1
dashboard-prod.data.sonatype.com,1,1
ethyca.com,1,1
ethyca.github.io,1,1
