referrer,views_total,views_unique
github.com,421,44
ethyca.github.io,48,5
Google,35,18
DuckDuckGo,12,1
ethyca.atlassian.net,11,3
dev.to,5,1
boards.greenhouse.io,4,2
ethyca.com,2,1
diologix.com,1,1
t.co,1,1
