url_path,views_total,views_unique
/ethyca/fidesops/pulls,318,24
/ethyca/fidesops,268,54
/ethyca/fidesops/issues,132,13
/ethyca/fidesops/projects,73,9
/ethyca/fidesops/projects/6,58,9
/ethyca/fidesops/pull/299,50,4
/ethyca/fidesops/pull/306,46,5
/ethyca/fidesops/pull/330,46,4
/ethyca/fidesops/pull/327,45,7
/ethyca/fidesops/pull/300/checks,34,4
