time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-10-12 00:00:00+00:00,1,1,97,14
2022-10-13 00:00:00+00:00,1,1,77,17
2022-10-14 00:00:00+00:00,101,8,108,17
2022-10-15 00:00:00+00:00,2,2,24,4
2022-10-16 00:00:00+00:00,2,2,6,2
2022-10-17 00:00:00+00:00,84,7,102,16
2022-10-18 00:00:00+00:00,32,3,167,18
2022-10-19 00:00:00+00:00,32,3,83,18
2022-10-20 00:00:00+00:00,18,4,71,18
2022-10-21 00:00:00+00:00,23,7,122,15
2022-10-22 00:00:00+00:00,2,2,3,3
2022-10-23 00:00:00+00:00,1,1,5,4
2022-10-24 00:00:00+00:00,56,6,57,9
2022-10-25 00:00:00+00:00,4,3,17,6
