time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-07 00:00:00+00:00,2,2,19.0,6.0
2023-04-08 00:00:00+00:00,1,1,1.0,1.0
2023-04-09 00:00:00+00:00,1,1,,
2023-04-10 00:00:00+00:00,1,1,6.0,6.0
2023-04-11 00:00:00+00:00,1,1,3.0,3.0
2023-04-12 00:00:00+00:00,2,2,6.0,6.0
2023-04-13 00:00:00+00:00,1,1,3.0,3.0
2023-04-14 00:00:00+00:00,2,2,11.0,1.0
2023-04-15 00:00:00+00:00,2,2,,
2023-04-16 00:00:00+00:00,1,1,,
2023-04-17 00:00:00+00:00,1,1,3.0,3.0
2023-04-18 00:00:00+00:00,1,1,4.0,4.0
2023-04-19 00:00:00+00:00,1,1,11.0,4.0
2023-04-20 00:00:00+00:00,1,1,3.0,3.0
