referrer,views_total,views_unique
github.com,409,45
ethyca.github.io,48,5
Google,38,21
ethyca.atlassian.net,22,4
DuckDuckGo,12,1
dev.to,5,1
boards.greenhouse.io,4,2
ethyca.com,2,1
cn.bing.com,1,1
diologix.com,1,1
